# Shyland V24.1 fight-cost survey dataset (#180) — commit ead50f5, RNG seed 180, N=10000 trials per row
encounter_id,kind,tier,members,rooms,encounter_level,player_level,is_at_level,scenario,n_trials,n_resolved,unwinnable_fraction,vitality_max,draught_heal,hp_loss_mean,hp_loss_std,hp_loss_p10,hp_loss_p90,hp_loss_frac_mean,rounds_mean,rounds_std,p_death_unhealed,draughts_per_fight,draught_cost_cp,potions_to_win,potions_to_win_flat25,hit_pct_mc
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,5,False,common-weapon,10000,10000,0.0,404,81,621.8252,242.878918,344.0,941.0,1.539171,17.2186,6.345125,0.8144,7.676854,115.152815,4,13,0.198982
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,7,True,headline,10000,10000,0.0,429,86,209.3803,83.438544,118.0,320.0,0.488066,7.949,2.592682,0.017,2.434655,36.51982,0,0,0.460888
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,7,True,bare,10000,10000,0.0,229,46,256.4073,99.828721,143.0,391.0,1.119683,7.9119,2.546201,0.5614,5.574072,83.611076,2,4,0.463214
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,7,True,common-weapon,10000,10000,0.0,429,86,218.3131,82.357585,124.0,329.0,0.508888,8.1306,2.621821,0.0178,2.538524,38.077866,0,0,0.449536
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,10,False,headline,10000,10000,0.0,468,94,59.3157,31.390276,22.0,101.0,0.126743,4.5136,0.806731,0.0,0.631018,9.465271,0,0,0.810683
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,10,False,bare,10000,10000,0.0,268,54,73.1761,38.316794,27.0,124.0,0.273045,4.5021,0.804857,0.0001,1.355113,20.326694,0,0,0.812488
room:elder-cave-spider+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-spider+elder-cave-spider,The First Descent;The Web Chimney;The Silk Well;The Chitter Hall;The Veined Gallery,7,10,False,common-weapon,10000,10000,0.0,468,94,64.4342,31.869501,24.0,106.0,0.13768,4.653,0.853341,0.0,0.68547,10.282053,0,0,0.79798
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,5,False,headline,10000,10000,0.0,404,81,1675.2148,669.497206,896.0,2574.0,4.146571,37.077,14.09266,0.9986,20.681664,310.224963,17,55,0.059085
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,5,False,bare,10000,10000,0.0,204,41,2066.1681,815.237845,1116.0,3142.0,10.128275,37.1756,13.918354,1.0,50.394344,755.915159,47,77,0.059308
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,5,False,common-weapon,10000,10000,0.0,404,81,1831.2134,654.157771,1064.0,2714.0,4.532706,40.5537,13.717657,0.9999,22.607573,339.113593,19,62,0.049902
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,8,True,headline,10000,10000,0.0,443,89,289.891,113.829338,162.0,442.0,0.654381,8.7473,2.981047,0.0999,3.257202,48.858034,0,0,0.413156
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,8,True,bare,10000,10000,0.0,243,49,355.5412,137.879129,200.0,536.0,1.463133,8.7263,2.930356,0.7957,7.255943,108.839143,4,7,0.413898
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,8,True,common-weapon,10000,10000,0.0,443,89,304.7054,116.603253,171.0,463.0,0.687823,9.0063,3.046877,0.1229,3.423656,51.354843,0,0,0.399276
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,10,False,headline,10000,10000,0.0,468,94,123.9363,52.26572,61.0,192.0,0.264821,5.6872,1.434418,0.0,1.318471,19.777069,0,0,0.664246
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,10,False,bare,10000,10000,0.0,268,54,153.1926,64.351594,76.0,239.0,0.571614,5.6955,1.417455,0.05,2.8369,42.5535,0,0,0.66384
room:elder-cave-centipede+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-centipede,The Under Gallery;The Falling Gallery;The Molt Chamber;The Egg Vault;The Rising Dark;The Upper Dark,8,10,False,common-weapon,10000,10000,0.0,468,94,131.9963,53.621329,68.0,202.0,0.282043,5.827,1.458791,0.0,1.404216,21.063239,0,0,0.647881
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,5,False,headline,10000,10000,0.0,404,81,4518.0379,1615.272543,2603.0,6688.0,11.183262,91.011,30.977787,1.0,55.778246,836.673685,53,169,0.0
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,5,False,bare,10000,10000,0.0,204,41,5653.2105,2004.416152,3273.0,8334.0,27.711816,92.4425,31.38871,1.0,137.883183,2068.247744,135,221,0.0
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,5,False,common-weapon,10000,10000,0.0,404,81,4964.6157,1576.353994,3116.0,7080.0,12.288653,99.8823,30.252168,1.0,61.291552,919.373278,58,187,0.0
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,9,True,headline,10000,10000,0.0,454,91,266.6025,102.477635,149.0,404.0,0.58723,7.968,2.549113,0.0532,2.929698,43.945467,0,0,0.463855
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,9,True,bare,10000,10000,0.0,254,51,332.0756,129.495888,185.0,507.0,1.307384,8.048,2.595168,0.7002,6.511286,97.669294,3,6,0.45835
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,9,True,common-weapon,10000,10000,0.0,454,91,282.0268,107.276104,159.0,425.0,0.621204,8.2649,2.646607,0.0708,3.099196,46.487934,0,0,0.45156
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,10,False,headline,10000,10000,0.0,468,94,190.9374,75.629082,103.0,290.0,0.407986,6.6981,1.979534,0.0038,2.031249,30.468734,0,0,0.558427
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,10,False,bare,10000,10000,0.0,268,54,233.2305,92.104109,126.0,354.0,0.870263,6.6591,1.927249,0.3146,4.319083,64.78625,1,2,0.561652
room:elder-cave-beetle+elder-cave-beetle,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-beetle,The Cold Ladder;The Thousand Steps;The Hollow Stair;The Glittering Seam;The Wingway;The Deep Turn;The Devourer's Approach,9,10,False,common-weapon,10000,10000,0.0,468,94,199.3066,76.453968,110.0,301.0,0.425869,6.8026,1.990737,0.0036,2.120283,31.804245,0,0,0.549231
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,5,False,headline,10000,10000,0.0,404,81,2683.784,957.46024,1570.0,3969.0,6.64303,64.0865,23.592063,1.0,33.133136,496.997037,30,96,0.017132
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,5,False,bare,10000,10000,0.0,204,41,3304.4167,1168.880646,1912.0,4870.0,16.198121,64.2001,23.489241,1.0,80.595529,1208.932939,77,127,0.017188
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,5,False,common-weapon,10000,10000,0.0,404,81,2944.4243,945.024194,1825.0,4203.0,7.288179,70.3398,23.447169,1.0,36.350917,545.263759,33,106,0.014622
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,9,True,headline,10000,10000,0.0,454,91,220.1838,83.111076,126.0,330.0,0.484986,7.2844,2.295194,0.0134,2.419602,36.294033,0,0,0.510571
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,9,True,bare,10000,10000,0.0,254,51,272.3355,101.318595,155.0,409.0,1.072187,7.3166,2.282053,0.5216,5.339912,80.098676,2,4,0.508857
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,9,True,common-weapon,10000,10000,0.0,454,91,232.8217,85.035364,133.0,345.0,0.512823,7.5484,2.369442,0.0153,2.55848,38.377203,0,0,0.493734
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,10,False,headline,10000,10000,0.0,468,94,159.0665,61.473514,86.0,240.0,0.339886,6.1817,1.733633,0.0,1.692197,25.382952,0,0,0.60739
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,10,False,bare,10000,10000,0.0,268,54,194.7589,75.761015,106.0,295.0,0.726712,6.1711,1.686305,0.1634,3.606646,54.099694,0,0,0.609
room:elder-cave-beetle+elder-cave-centipede,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-centipede,The Black Span;The King's Approach;The Last Dark,9,10,False,common-weapon,10000,10000,0.0,468,94,166.0492,61.685859,92.0,248.0,0.354806,6.2964,1.729378,0.0001,1.766481,26.497213,0,0,0.597595
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,5,False,headline,10000,10000,0.0,404,81,989.0125,371.023963,555.0,1492.0,2.448051,26.467,10.403899,0.9768,12.210031,183.150463,9,28,0.105123
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,5,False,bare,10000,10000,0.0,204,41,1212.7901,460.879746,673.0,1832.0,5.94505,26.3757,10.502692,1.0,29.580246,443.703695,26,43,0.105764
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,5,False,common-weapon,10000,10000,0.0,404,81,1080.0431,384.284799,624.0,1594.0,2.673374,28.9024,10.814762,0.9896,13.333865,200.007981,10,32,0.09439
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,8,True,headline,10000,10000,0.0,443,89,219.6096,80.080456,128.0,327.0,0.495733,7.7004,2.523894,0.0125,2.467524,37.012854,0,0,0.476586
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,8,True,bare,10000,10000,0.0,243,49,270.5236,98.622388,156.0,404.0,1.113266,7.7002,2.508211,0.5655,5.52089,82.813347,2,4,0.47804
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,8,True,common-weapon,10000,10000,0.0,443,89,229.2797,81.155026,135.0,339.0,0.517561,7.8685,2.573054,0.0143,2.576176,38.642646,0,0,0.465273
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,10,False,headline,10000,10000,0.0,468,94,94.13,40.709329,44.0,148.0,0.201132,5.1187,1.194408,0.0,1.001383,15.020745,0,0,0.725379
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,10,False,bare,10000,10000,0.0,268,54,116.2956,49.60582,55.0,181.0,0.433939,5.1067,1.158583,0.0041,2.153622,32.304333,0,0,0.727554
room:elder-cave-centipede+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-centipede+elder-cave-spider,The Deep Landing;The Fallen Shaft,8,10,False,common-weapon,10000,10000,0.0,468,94,99.2006,41.329889,49.0,153.0,0.211967,5.1989,1.174878,0.0,1.055326,15.829883,0,0,0.720152
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,5,False,headline,10000,10000,0.0,404,81,1343.103,403.901658,857.0,1888.0,3.324512,41.5171,13.51578,0.9998,16.581519,248.722778,13,42,0.118561
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,5,False,bare,10000,10000,0.0,204,41,1652.4178,495.729571,1060.0,2305.0,8.100087,41.4439,13.470436,1.0,40.302873,604.543098,37,60,0.118379
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,5,False,common-weapon,10000,10000,0.0,404,81,1440.9618,397.784782,967.0,1978.0,3.566737,44.6728,13.401311,1.0,17.789652,266.844778,15,46,0.105102
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,8,True,headline,10000,10000,0.0,443,89,319.4891,84.09289,218.0,431.0,0.721194,12.6838,2.99987,0.0803,3.589765,53.846478,0,0,0.518283
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,8,True,bare,10000,10000,0.0,243,49,391.1742,102.601349,270.0,529.0,1.60977,12.6498,3.007185,0.9492,7.983147,119.747204,5,9,0.520712
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,8,True,common-weapon,10000,10000,0.0,443,89,336.8328,84.626833,235.0,449.0,0.760345,13.128,3.087882,0.1115,3.784638,56.769573,1,1,0.5047
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,10,False,headline,10000,10000,0.0,468,94,131.4983,45.540999,74.0,192.0,0.280979,8.3452,1.395363,0.0,1.398918,20.983771,0,0,0.784499
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,10,False,bare,10000,10000,0.0,268,54,163.2107,55.761023,93.0,236.0,0.608995,8.3349,1.399694,0.0369,3.02242,45.336306,0,0,0.786932
boss:undercrag-weaver,boss-group,boss,undercrag-weaver+weavers-brood+weavers-brood,The Weaver's Vault,8,10,False,common-weapon,10000,10000,0.0,468,94,142.5226,45.536542,86.0,202.0,0.304535,8.6029,1.419088,0.0,1.516198,22.742968,0,0,0.774564
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,5,False,headline,10000,10000,0.0,404,81,1973.8267,740.725054,1115.0,2982.0,4.88571,53.8889,21.396335,1.0,24.368231,365.523463,21,67,0.031151
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,5,False,bare,10000,10000,0.0,204,41,2422.9898,927.442731,1352.0,3658.0,11.877401,53.8144,21.705841,1.0,59.097312,886.459683,56,91,0.031423
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,5,False,common-weapon,10000,10000,0.0,404,81,2162.1988,760.990144,1282.0,3173.0,5.351977,59.0266,22.011903,1.0,26.693812,400.407185,23,75,0.029045
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,9,True,headline,10000,10000,0.0,454,91,177.7424,64.110843,103.0,263.0,0.391503,6.6444,1.996584,0.0008,1.953213,29.298198,0,0,0.562248
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,9,True,bare,10000,10000,0.0,254,51,218.5365,79.115339,125.0,324.0,0.86038,6.6403,2.017849,0.2927,4.285029,64.275441,1,2,0.56261
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,9,True,common-weapon,10000,10000,0.0,454,91,188.8778,67.851192,109.0,279.0,0.41603,6.9014,2.141373,0.0017,2.07558,31.133703,0,0,0.546599
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,10,False,headline,10000,10000,0.0,468,94,125.176,48.919696,66.0,190.0,0.26747,5.5781,1.474144,0.0,1.33166,19.974894,0,0,0.66399
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,10,False,bare,10000,10000,0.0,268,54,154.6726,61.039228,80.0,233.0,0.577137,5.5793,1.481591,0.0453,2.864307,42.964611,0,0,0.661821
room:elder-cave-beetle+elder-cave-spider,multi-aggro,multi-aggro,elder-cave-beetle+elder-cave-spider,The Long Crawl,9,10,False,common-weapon,10000,10000,0.0,468,94,132.0478,49.582653,72.0,198.0,0.282153,5.7284,1.530044,0.0,1.404764,21.071457,0,0,0.649169
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,5,False,headline,10000,10000,0.0,404,81,3754.1396,1094.04684,2395.0,5224.0,9.292425,113.2958,33.697681,1.0,46.347402,695.211037,43,139,0.012487
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,5,False,bare,10000,10000,0.0,204,41,4607.2854,1346.803265,2943.0,6412.0,22.584732,113.4747,34.314128,1.0,112.372815,1685.59222,109,179,0.01253
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,5,False,common-weapon,10000,10000,0.0,404,81,4117.9144,1032.176646,2882.0,5496.0,10.192857,125.2159,32.364553,1.0,50.838449,762.576741,48,153,0.010304
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,9,True,headline,10000,10000,0.0,454,91,309.8726,93.643753,200.0,434.0,0.682539,12.4189,3.04247,0.0749,3.405193,51.077901,0,0,0.500374
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,9,True,bare,10000,10000,0.0,254,51,382.0688,115.085025,244.0,533.0,1.504208,12.4874,3.052776,0.8783,7.491545,112.373176,4,8,0.497654
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,9,True,common-weapon,10000,10000,0.0,454,91,331.5766,95.508959,218.0,458.0,0.730345,12.9086,3.126635,0.1068,3.643699,54.655484,0,0,0.49058
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,10,False,headline,10000,10000,0.0,468,94,201.2046,65.43081,122.0,287.0,0.429924,9.7738,2.245447,0.0005,2.140474,32.107117,0,0,0.599583
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,10,False,bare,10000,10000,0.0,268,54,248.6258,81.445605,150.0,357.0,0.927708,9.7786,2.239862,0.3753,4.604181,69.062722,1,2,0.597161
boss:chittering-king,boss-group,boss,chittering-king+kings-skitterlings+kings-skitterlings,The Chittering Throne,9,10,False,common-weapon,10000,10000,0.0,468,94,220.3591,68.929587,138.0,311.0,0.470853,10.315,2.363424,0.002,2.344246,35.163686,0,0,0.581551
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,5,False,headline,10000,2481,0.7519,404,81,9917.320838,2356.13534,6974.0,13058.0,24.547824,282.212414,70.99891,1.0,122.43606,1836.540896,119,385,0.0
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,5,False,bare,10000,2561,0.7439,204,41,12251.93362,2867.201766,8782.0,16009.0,60.058498,283.762202,70.722213,1.0,298.827649,4482.414739,296,484,0.0
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,5,False,common-weapon,10000,0,1.0,404,,,,,,,,,,,,,,
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,10,True,headline,10000,10000,0.0,468,94,415.6716,109.183686,286.0,560.0,0.888187,14.9016,3.223681,0.2863,4.422038,66.330574,1,3,0.498685
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,10,True,bare,10000,10000,0.0,268,54,512.4699,131.850337,357.0,686.0,1.912201,14.9276,3.216202,0.987,9.490183,142.35275,6,13,0.496939
boss:crowned-devourer,boss-group,boss,crowned-devourer+devourers-drones+devourers-drones,The Devourer's Hoard,10,10,True,common-weapon,10000,10000,0.0,468,94,434.3506,106.244021,308.0,576.0,0.9281,15.2825,3.234238,0.3428,4.620751,69.311266,1,4,0.489691
